schema_version,id,app_name,category,website,description,auth_methods,access_model,api_available,api_types,api_breadth,mcp_available,mcp_notes,buildability,primary_blocker,buildability_rationale,evidence,research_confidence,verification_status,verification_notes,researched_at,run_id
1.0,80,Harvest,8. Productivity and Project Management,http://harvestapp.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,buildable,unknown,"Harvest is directly buildable as an integration. Developers can create Personal Access Tokens self-service from the Harvest ID Developers section for scripts and internal integrations, or register OAuth2 applications for integrations used by other Harvest users. Harvest documents Authorization Code OAuth2 for server-side applications, bearer access tokens, account scopes, and a broad V2 API covering users, projects, time entries, invoices, expenses, clients, estimates, reports, tasks, roles, and other resources. No partner or sales approval requirement is established for ordinary API integration.","[{""evidence_id"": ""human-report-080:buildability-1"", ""field"": ""buildability"", ""claim"": ""buildable"", ""url"": ""https://help.getharvest.com/api-v2/authentication-api/authentication/authentication/"", ""final_url"": ""https://help.getharvest.com/api-v2/authentication-api/authentication/authentication/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-080:buildability-2"", ""field"": ""buildability"", ""claim"": ""buildable"", ""url"": ""https://help.getharvest.com/api-v2/"", ""final_url"": ""https://help.getharvest.com/api-v2/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-080-buildability_rationale-1"", ""field"": ""buildability_rationale"", ""claim"": ""Harvest is directly buildable as an integration. Developers can create Personal Access Tokens self-service from the Harvest ID Developers section for scripts and internal integrations, or register OAuth2 applications for integrations used by other Harvest users. Harvest documents Authorization Code OAuth2 for server-side applications, bearer access tokens, account scopes, and a broad V2 API covering users, projects, time entries, invoices, expenses, clients, estimates, reports, tasks, roles, and other resources. No partner or sales approval requirement is established for ordinary API integration."", ""url"": ""https://help.getharvest.com/api-v2/authentication-api/authentication/authentication/"", ""final_url"": ""https://help.getharvest.com/api-v2/authentication-api/authentication/authentication/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-080-buildability_rationale-2"", ""field"": ""buildability_rationale"", ""claim"": ""Harvest is directly buildable as an integration. Developers can create Personal Access Tokens self-service from the Harvest ID Developers section for scripts and internal integrations, or register OAuth2 applications for integrations used by other Harvest users. Harvest documents Authorization Code OAuth2 for server-side applications, bearer access tokens, account scopes, and a broad V2 API covering users, projects, time entries, invoices, expenses, clients, estimates, reports, tasks, roles, and other resources. No partner or sales approval requirement is established for ordinary API integration."", ""url"": ""https://help.getharvest.com/api-v2/"", ""final_url"": ""https://help.getharvest.com/api-v2/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Harvest is directly buildable as an integration. Developers can create Personal Access Tokens self-service from the Harvest ID Developers section for scripts and internal integrations, or register OAuth2 applications for integrations used by other Harvest users. Harvest documents Authorization Code OAuth2 for server-side applications, bearer access tokens, account scopes, and a broad V2 API covering users, projects, time entries, invoices, expenses, clients, estimates, reports, tasks, roles, and other resources. No partner or sales approval requirement is established for ordinary API integration."", ""Stage03 correction: Harvest is directly buildable as an integration. Developers can create Personal Access Tokens self-service from the Harvest ID Developers section for scripts and internal integrations, or register OAuth2 applications for integrations used by other Harvest users. Harvest documents Authorization Code OAuth2 for server-side applications, bearer access tokens, account scopes, and a broad V2 API covering users, projects, time entries, invoices, expenses, clients, estimates, reports, tasks, roles, and other resources. No partner or sales approval requirement is established for ordinary API integration."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:25.646919+00:00,stage03-verification-pattern-analysis
1.0,81,Stripe,9. Finance and Fintech,http://stripe.com/docs/api,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:45.895932+00:00,stage03-verification-pattern-analysis
1.0,82,Plaid,9. Finance and Fintech,http://plaid.com/docs,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:44.142477+00:00,stage03-verification-pattern-analysis
1.0,83,Binance,9. Finance and Fintech,http://binance-docs.github.io/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""negative_without_explicit_evidence"", ""quote_not_found"", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:42.633016+00:00,stage03-verification-pattern-analysis
1.0,84,Paygent Connect,9. Finance and Fintech,paygent (NMI-powered),unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:45.250348+00:00,stage03-verification-pattern-analysis
1.0,85,iPayX,9. Finance and Fintech,http://ipayx.ai/docs,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:49.175545+00:00,stage03-verification-pattern-analysis
1.0,86,QuickBooks,9. Finance and Fintech,http://developer.intuit.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:06.812422+00:00,stage03-verification-pattern-analysis
1.0,87,Xero,9. Finance and Fintech,http://developer.xero.com/,unknown,"[""oauth2""]",unknown,unknown,"[""unknown""]",unknown,official,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""stage03-targeted-87-auth_methods"", ""field"": ""auth_methods"", ""claim"": ""[\""oauth2\""]"", ""url"": ""https://developer.xero.com/faq"", ""final_url"": ""https://developer.xero.com/faq"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T21:11:51+00:00"", ""content_sha256"": ""e44813687ff8f60cf21689c1129ded5256205f7664b8554537e0a0569ddff0c5"", ""quote"": ""Our API uses OAuth 2.0"", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-targeted-87-mcp_available"", ""field"": ""mcp_available"", ""claim"": ""official"", ""url"": ""https://developer.xero.com/ai"", ""final_url"": ""https://developer.xero.com/ai"", ""source_kind"": ""official"", ""retrieved_at"": ""2026-09-16T21:11:51+00:00"", ""content_sha256"": ""306df28e28e3594af2735312c1546fd77bf6a2ffda73b29d68b301626e1223ef"", ""quote"": ""our open source MCP server"", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 correction: Official Xero AI toolkit page identifies its own open-source MCP server and links to the XeroAPI repository."", ""Stage03 correction: Official FAQ says the API uses OAuth2 and rejects basic API-key authentication; no access-plan inference made."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:49.957679+00:00,stage03-verification-pattern-analysis
1.0,88,Brex,9. Finance and Fintech,http://developer.brex.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""raw_identity_mismatch"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:17.874515+00:00,stage03-verification-pattern-analysis
1.0,89,Ramp,9. Finance and Fintech,http://docs.ramp.com/,unknown,"[""unknown""]",admin_approval,yes,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,"[{""evidence_id"": ""human-report-089:access_model-1"", ""field"": ""access_model"", ""claim"": ""admin_approval"", ""url"": ""https://docs.ramp.com/developer-api/v1/introduction"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/introduction"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-089:access_model-2"", ""field"": ""access_model"", ""claim"": ""admin_approval"", ""url"": ""https://docs.ramp.com/developer-api/v1/authorization/scopes"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/authorization/scopes"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-089:access_model-3"", ""field"": ""access_model"", ""claim"": ""admin_approval"", ""url"": ""https://docs.ramp.com/developer-api/v1/build-with-ramp"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/build-with-ramp"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-089:access_model-4"", ""field"": ""access_model"", ""claim"": ""admin_approval"", ""url"": ""https://docs.ramp.com/developer-api/v1/sandbox-access"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/sandbox-access"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-089:api_available-1"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://docs.ramp.com/developer-api/v1/"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-089:api_available-2"", ""field"": ""api_available"", ""claim"": ""yes"", ""url"": ""https://docs.ramp.com/developer-api/v1/api"", ""final_url"": ""https://docs.ramp.com/developer-api/v1/api"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""low_confidence"", ""Stage03 correction: Ramp supports different access paths depending on the integration model. Existing Ramp customers can create credentials for internal integrations, while server-to-server integrations use the OAuth 2.0 Client Credentials flow. Third-party or public integrations must use the Authorization Code flow, and the Ramp user granting access must have Developer API authorization permissions, typically an Admin or Business Owner. Partner integrations intended for other businesses follow Ramp's partner process: developers build and test in Sandbox, apply for production access, and Ramp reviews the integration before production approval. Sandbox access itself is also requested through a form. Therefore ordinary production integration access is conditioned by account/admin permissions, with additional Ramp approval for public partner integrations, rather than being universally self-service."", ""Stage03 correction: Ramp explicitly exposes an inbound Developer API for programmatic integrations. Its official documentation contains a broad REST API surface covering resources such as cards, transactions, bills, users, vendors, reimbursements, accounting, spend controls, audit logs, webhooks, and more. Ramp documents concrete authenticated endpoints under /developer/v1/, including GET, POST, PATCH, and DELETE operations. This clearly establishes a developer-facing API."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:56.071121+00:00,stage03-verification-pattern-analysis
1.0,90,PitchBook,9. Finance and Fintech,http://pitchbook.com/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:24:58.461497+00:00,stage03-verification-pattern-analysis
1.0,91,NotebookLM,"10. AI, Research and Media-native",https://cloud.google.com/gemini/enterprise/notebooklm-enterprise/docs/api-notebooks,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:20.648788+00:00,stage03-verification-pattern-analysis
1.0,92,Otter AI,"10. AI, Research and Media-native",https://help.otter.ai/hc/en-us/articles/40888232155031-Otter-MCP,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:32.916197+00:00,stage03-verification-pattern-analysis
1.0,93,Fathom,"10. AI, Research and Media-native",https://developers.fathom.ai/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:37.747973+00:00,stage03-verification-pattern-analysis
1.0,94,Consensus,"10. AI, Research and Media-native",https://consensus.app/home/blog/consensus-api/,unknown,"[""api_key"", ""oauth2""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,paid_or_enterprise_access_requirements,unknown,"[{""evidence_id"": ""human-report-094:auth_methods-1"", ""field"": ""auth_methods"", ""claim"": ""[\""api_key\"", \""oauth2\""]"", ""url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""final_url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-094:auth_methods-2"", ""field"": ""auth_methods"", ""claim"": ""[\""api_key\"", \""oauth2\""]"", ""url"": ""https://docs.consensus.app/enterprise/security"", ""final_url"": ""https://docs.consensus.app/enterprise/security"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-094:primary_blocker-1"", ""field"": ""primary_blocker"", ""claim"": ""paid_or_enterprise_access_requirements"", ""url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""final_url"": ""https://docs.consensus.app/enterprise/connection-reference"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-094:primary_blocker-2"", ""field"": ""primary_blocker"", ""claim"": ""paid_or_enterprise_access_requirements"", ""url"": ""https://docs.consensus.app/enterprise"", ""final_url"": ""https://docs.consensus.app/enterprise"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""low_confidence"", ""no_usable_official_source"", ""Stage03 correction: Consensus does expose both an MCP server and an API, so integration is not technically blocked. However, access is commercially conditioned. The documentation states that API-key gateway credentials map to the Enterprise tier, while paid plans provide defined request limits and paper limits. Some enterprise-specific setups, such as confidential OAuth clients for gateways that cannot use Dynamic Client Registration, require contacting sales for manual provisioning. Therefore the practical blocker is not lack of API/MCP capability, but paid/Enterprise access requirements and, for some gateway configurations, sales-assisted credential provisioning."", ""Stage03 correction: The official Consensus documentation explicitly documents two authentication methods for MCP/API access. Shared server-side integrations can use an API key sent as a Bearer token, while per-user integrations use OAuth 2.0 authorization-code flow with PKCE. The docs also explicitly distinguish these methods from ordinary website login and state that there is no OAuth client-credentials grant."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:23.683973+00:00,stage03-verification-pattern-analysis
1.0,95,Reducto,"10. AI, Research and Media-native",https://docs.reducto.ai/,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,official,unknown,buildable,unknown,"The official documentation shows a straightforward developer onboarding path: developers can create a free Reducto account, generate an API key in Studio, authenticate with `REDUCTO_API_KEY`, and call documented REST endpoints or use official Python, Node.js, and Go SDKs. The docs also provide an official MCP server, CLI, quickstart examples, and multiple API endpoints such as parse, extract, split, and edit. No partner, sales, or admin approval gate is established in the inspected sources. Based on the documented self-service credentials, available API surface, SDKs, MCP server, and usable documentation, integration is buildable.","[{""evidence_id"": ""human-report-095:mcp_available-1"", ""field"": ""mcp_available"", ""claim"": ""official"", ""url"": ""https://docs.reducto.ai/"", ""final_url"": ""https://docs.reducto.ai/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-095:mcp_available-2"", ""field"": ""mcp_available"", ""claim"": ""official"", ""url"": ""https://docs.reducto.ai/quickstart"", ""final_url"": ""https://docs.reducto.ai/quickstart"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-095:buildability-1"", ""field"": ""buildability"", ""claim"": ""buildable"", ""url"": ""https://docs.reducto.ai/"", ""final_url"": ""https://docs.reducto.ai/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""human-report-095:buildability-2"", ""field"": ""buildability"", ""claim"": ""buildable"", ""url"": ""https://docs.reducto.ai/quickstart"", ""final_url"": ""https://docs.reducto.ai/quickstart"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-095-buildability_rationale-1"", ""field"": ""buildability_rationale"", ""claim"": ""The official documentation shows a straightforward developer onboarding path: developers can create a free Reducto account, generate an API key in Studio, authenticate with `REDUCTO_API_KEY`, and call documented REST endpoints or use official Python, Node.js, and Go SDKs. The docs also provide an official MCP server, CLI, quickstart examples, and multiple API endpoints such as parse, extract, split, and edit. No partner, sales, or admin approval gate is established in the inspected sources. Based on the documented self-service credentials, available API surface, SDKs, MCP server, and usable documentation, integration is buildable."", ""url"": ""https://docs.reducto.ai/"", ""final_url"": ""https://docs.reducto.ai/"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}, {""evidence_id"": ""stage03-human-095-buildability_rationale-2"", ""field"": ""buildability_rationale"", ""claim"": ""The official documentation shows a straightforward developer onboarding path: developers can create a free Reducto account, generate an API key in Studio, authenticate with `REDUCTO_API_KEY`, and call documented REST endpoints or use official Python, Node.js, and Go SDKs. The docs also provide an official MCP server, CLI, quickstart examples, and multiple API endpoints such as parse, extract, split, and edit. No partner, sales, or admin approval gate is established in the inspected sources. Based on the documented self-service credentials, available API surface, SDKs, MCP server, and usable documentation, integration is buildable."", ""url"": ""https://docs.reducto.ai/quickstart"", ""final_url"": ""https://docs.reducto.ai/quickstart"", ""source_kind"": ""official"", ""retrieved_at"": """", ""content_sha256"": """", ""quote"": """", ""supports_claim"": ""yes""}]",medium,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: The official Reducto documentation explicitly states that Reducto integrates into AI agent workflows via its MCP server, and links to an MCP Server page. The Quickstart also instructs developers to install `mcp-server-reducto` and lists the tools exposed by that server. Because this is documented directly in Reducto's own documentation, the MCP availability is official rather than merely community-provided."", ""Stage03 correction: The official documentation shows a straightforward developer onboarding path: developers can create a free Reducto account, generate an API key in Studio, authenticate with `REDUCTO_API_KEY`, and call documented REST endpoints or use official Python, Node.js, and Go SDKs. The docs also provide an official MCP server, CLI, quickstart examples, and multiple API endpoints such as parse, extract, split, and edit. No partner, sales, or admin approval gate is established in the inspected sources. Based on the documented self-service credentials, available API surface, SDKs, MCP server, and usable documentation, integration is buildable."", ""Stage03 correction: The official documentation shows a straightforward developer onboarding path: developers can create a free Reducto account, generate an API key in Studio, authenticate with `REDUCTO_API_KEY`, and call documented REST endpoints or use official Python, Node.js, and Go SDKs. The docs also provide an official MCP server, CLI, quickstart examples, and multiple API endpoints such as parse, extract, split, and edit. No partner, sales, or admin approval gate is established in the inspected sources. Based on the documented self-service credentials, available API surface, SDKs, MCP server, and usable documentation, integration is buildable."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:46.430471+00:00,stage03-verification-pattern-analysis
1.0,96,Devin,"10. AI, Research and Media-native",https://docs.devin.ai/api-reference/overview,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:25:54.079864+00:00,stage03-verification-pattern-analysis
1.0,97,higgsfield,"10. AI, Research and Media-native",https://higgsfield.ai/cli,unknown,"[""unknown""]",unknown,unknown,"[""unknown""]",unknown,unknown,unknown,unknown,unknown,unknown,[],unknown,needs_verification,"[""missing_field_evidence"", ""quote_not_found"", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 correction: Unchecked first-pass claim withheld from verified view. No independent Stage03 source judgment exists for this field; retain original as a research lead, not verified truth."", ""Stage03 verified-only view: unchecked claims explicitly unknown; see claim-verification.json and frozen first pass.""]",2026-09-16T17:26:03.705100+00:00,stage03-verification-pattern-analysis
